Country,Continent,Year,Shock_category,Shock_type,count
Kyrgyz Republic,Asia,2003,TECHNOLOGICAL,Road,1
Kyrgyz Republic,Asia,2004,CLIMATIC,Mass movement (wet),3
Kyrgyz Republic,Asia,2004,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2004,ECONOMIC,Currency Crises,1
Kyrgyz Republic,Asia,2004,TECHNOLOGICAL,Road,1
Kyrgyz Republic,Asia,2005,CLIMATIC,Flood,1
Kyrgyz Republic,Asia,2005,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2005,CONFLICTS,Terrorist attack,2
Kyrgyz Republic,Asia,2005,ECONOMIC,Currency Crises,1
Kyrgyz Republic,Asia,2006,CLIMATIC,Storm,1
Kyrgyz Republic,Asia,2006,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2006,CONFLICTS,Terrorist attack,3
Kyrgyz Republic,Asia,2006,GEOPHYSICAL,Earthquake,1
Kyrgyz Republic,Asia,2007,CLIMATIC,Flood,1
Kyrgyz Republic,Asia,2007,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2007,CONFLICTS,Terrorist attack,1
Kyrgyz Republic,Asia,2008,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2008,GEOPHYSICAL,Earthquake,2
Kyrgyz Republic,Asia,2008,TECHNOLOGICAL,Air,1
Kyrgyz Republic,Asia,2009,CLIMATIC,Drought,1
Kyrgyz Republic,Asia,2009,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2010,CLIMATIC,Mass movement (wet),1
Kyrgyz Republic,Asia,2010,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2010,CONFLICTS,Terrorist attack,1
Kyrgyz Republic,Asia,2011,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2011,CONFLICTS,Terrorist attack,1
Kyrgyz Republic,Asia,2011,ECOLOGICAL,Infectious disease,1
Kyrgyz Republic,Asia,2011,GEOPHYSICAL,Earthquake,1
Kyrgyz Republic,Asia,2012,CLIMATIC,Extreme temperature,1
Kyrgyz Republic,Asia,2012,CLIMATIC,Flood,1
Kyrgyz Republic,Asia,2012,CONFLICTS,Intrastate conflict,1
Kyrgyz Republic,Asia,2013,CONFLICTS,Intrastate conflict,1
Laos,Asia,1990,CONFLICTS,Intrastate conflict,1
Laos,Asia,1990,CONFLICTS,Terrorist attack,1
Laos,Asia,1991,CLIMATIC,Drought,1
Laos,Asia,1991,CLIMATIC,Flood,1
Laos,Asia,1991,CLIMATIC,Storm,1
Laos,Asia,1991,ECONOMIC,Currency Crises,1
Laos,Asia,1992,CLIMATIC,Flood,1
Laos,Asia,1992,CLIMATIC,Storm,1
Laos,Asia,1992,CONFLICTS,Terrorist attack,4
Laos,Asia,1992,ECOLOGICAL,Infectious disease,1
Laos,Asia,1993,CLIMATIC,Storm,1
Laos,Asia,1993,CONFLICTS,Terrorist attack,1
Laos,Asia,1994,CLIMATIC,Flood,1
Laos,Asia,1994,CONFLICTS,Terrorist attack,1
Laos,Asia,1994,ECOLOGICAL,Infectious disease,1
Laos,Asia,1995,CLIMATIC,Flood,2
Laos,Asia,1995,CLIMATIC,Storm,1
Laos,Asia,1995,ECOLOGICAL,Infectious disease,1
Laos,Asia,1996,CLIMATIC,Flood,1
Laos,Asia,1996,CONFLICTS,Terrorist attack,1
Laos,Asia,1996,ECOLOGICAL,Infectious disease,1
Laos,Asia,1997,ECONOMIC,Currency Crises,1
Laos,Asia,1998,ECONOMIC,Currency Crises,1
Laos,Asia,1998,TECHNOLOGICAL,Air,1
Laos,Asia,1999,CLIMATIC,Drought,1
Laos,Asia,1999,ECONOMIC,Currency Crises,1
Laos,Asia,2000,CLIMATIC,Flood,1
Laos,Asia,2000,CONFLICTS,Terrorist attack,8
Laos,Asia,2000,TECHNOLOGICAL,Air,2
Laos,Asia,2001,CLIMATIC,Flood,1
Laos,Asia,2001,CONFLICTS,Terrorist attack,1
Laos,Asia,2002,CLIMATIC,Flood,1
Laos,Asia,2003,CONFLICTS,Terrorist attack,2
Laos,Asia,2003,ECONOMIC,Currency Crises,1
Laos,Asia,2004,ECOLOGICAL,Infectious disease,1
Laos,Asia,2005,ECOLOGICAL,Infectious disease,1
Laos,Asia,2007,ECOLOGICAL,Infectious disease,1
Laos,Asia,2008,CLIMATIC,Flood,1
Laos,Asia,2009,CLIMATIC,Flood,1
Laos,Asia,2009,CLIMATIC,Storm,1
Laos,Asia,2009,ECOLOGICAL,Infectious disease,1
Laos,Asia,2011,CLIMATIC,Flood,2
Laos,Asia,2012,CONFLICTS,Terrorist attack,1
Laos,Asia,2013,CLIMATIC,Flood,2
Laos,Asia,2013,TECHNOLOGICAL,Air,1
Latvia,Europe,1990,CLIMATIC,Flood,0
Latvia,Europe,1990,CLIMATIC,Mass movement (wet),0
Latvia,Europe,1990,CONFLICTS,Intrastate conflict,1
Latvia,Europe,1990,CONFLICTS,Terrorist attack,0
Latvia,Europe,1990,GEOPHYSICAL,Earthquake,0
Latvia,Europe,1990,TECHNOLOGICAL,Air,0
Latvia,Europe,1990,TECHNOLOGICAL,Explosion (Industrial),0
Latvia,Europe,1990,TECHNOLOGICAL,Rail,0
Latvia,Europe,1990,TECHNOLOGICAL,Road,0
Latvia,Europe,1991,CLIMATIC,Flood,0
Latvia,Europe,1991,CLIMATIC,Storm,0
Latvia,Europe,1991,CONFLICTS,Intrastate conflict,1
Latvia,Europe,1991,CONFLICTS,Terrorist attack,0
Latvia,Europe,1991,GEOPHYSICAL,Earthquake,0
Latvia,Europe,1991,GEOPHYSICAL,Mass movement (dry),0
Latvia,Europe,1991,TECHNOLOGICAL,Air,0
Latvia,Europe,1991,TECHNOLOGICAL,Explosion (Industrial),0
Latvia,Europe,1991,TECHNOLOGICAL,Fire (Industrial),0
Latvia,Europe,1991,TECHNOLOGICAL,Fire (Miscellaneous),0
Latvia,Europe,1992,CONFLICTS,Terrorist attack,2
Latvia,Europe,1992,ECOLOGICAL,Fisheries,0
Latvia,Europe,1993,CONFLICTS,Intrastate conflict,1
Latvia,Europe,1993,CONFLICTS,Terrorist attack,1
Latvia,Europe,1994,CONFLICTS,Intrastate conflict,1
Latvia,Europe,1994,CONFLICTS,Terrorist attack,2
Latvia,Europe,1995,CONFLICTS,Intrastate conflict,1
Latvia,Europe,1995,CONFLICTS,Terrorist attack,1
Latvia,Europe,1995,ECONOMIC,Banking Crises,1
Latvia,Europe,1996,CONFLICTS,Intrastate conflict,1
Latvia,Europe,1996,ECONOMIC,Banking Crises,1
Latvia,Europe,1997,CONFLICTS,Terrorist attack,2
Latvia,Europe,1998,CONFLICTS,Terrorist attack,4
Latvia,Europe,1999,CLIMATIC,Storm,1
Latvia,Europe,1999,CONFLICTS,Intrastate conflict,1
Latvia,Europe,1999,CONFLICTS,Terrorist attack,1
Latvia,Europe,2000,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2000,CONFLICTS,Terrorist attack,3
Latvia,Europe,2001,CLIMATIC,Extreme temperature,1
Latvia,Europe,2001,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2002,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2003,CLIMATIC,Extreme temperature,1
Latvia,Europe,2003,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2003,ECOLOGICAL,Infectious disease,1
Latvia,Europe,2004,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2004,ECOLOGICAL,Infectious disease,1
Latvia,Europe,2005,CLIMATIC,Storm,2
Latvia,Europe,2005,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2006,CLIMATIC,Extreme temperature,1
Latvia,Europe,2006,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2007,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2007,CONFLICTS,Terrorist attack,1
Latvia,Europe,2008,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2008,ECONOMIC,Banking Crises,1
Latvia,Europe,2009,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2009,ECOLOGICAL,Infectious disease,1
Latvia,Europe,2009,ECONOMIC,Banking Crises,1
Latvia,Europe,2010,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2010,ECONOMIC,Banking Crises,1
Latvia,Europe,2011,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2011,ECONOMIC,Banking Crises,1
Latvia,Europe,2012,CLIMATIC,Extreme temperature,1
Latvia,Europe,2012,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2012,ECONOMIC,Banking Crises,1
Latvia,Europe,2013,CONFLICTS,Intrastate conflict,1
Latvia,Europe,2013,TECHNOLOGICAL,Collapse (Miscellaneous),1
Lebanon,Asia,1990,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1990,CONFLICTS,Terrorist attack,84
Lebanon,Asia,1990,ECONOMIC,Banking Crises,1
Lebanon,Asia,1990,ECONOMIC,Currency Crises,1
Lebanon,Asia,1990,ECONOMIC,Debt Crises,1
Lebanon,Asia,1990,TECHNOLOGICAL,Fire (Miscellaneous),1
Lebanon,Asia,1991,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1991,CONFLICTS,Terrorist attack,91
Lebanon,Asia,1991,ECONOMIC,Banking Crises,1
Lebanon,Asia,1991,ECONOMIC,Currency Crises,1
Lebanon,Asia,1992,CLIMATIC,Storm,1
Lebanon,Asia,1992,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1992,CONFLICTS,Terrorist attack,91
Lebanon,Asia,1992,ECONOMIC,Banking Crises,1
Lebanon,Asia,1992,ECONOMIC,Currency Crises,1
Lebanon,Asia,1992,ECONOMIC,Debt Crises,1
Lebanon,Asia,1993,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1993,CONFLICTS,Terrorist attack,64
Lebanon,Asia,1993,ECONOMIC,Banking Crises,1
Lebanon,Asia,1994,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1994,CONFLICTS,Terrorist attack,67
Lebanon,Asia,1995,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1995,CONFLICTS,Terrorist attack,38
Lebanon,Asia,1996,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1996,CONFLICTS,Terrorist attack,39
Lebanon,Asia,1997,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1997,CONFLICTS,Terrorist attack,46
Lebanon,Asia,1998,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1998,CONFLICTS,Terrorist attack,23
Lebanon,Asia,1999,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,1999,CONFLICTS,Terrorist attack,42
Lebanon,Asia,2000,CONFLICTS,Terrorist attack,12
Lebanon,Asia,2000,TECHNOLOGICAL,Collapse (Miscellaneous),1
Lebanon,Asia,2001,CONFLICTS,Terrorist attack,5
Lebanon,Asia,2002,CLIMATIC,Storm,1
Lebanon,Asia,2002,CONFLICTS,Terrorist attack,8
Lebanon,Asia,2003,CLIMATIC,Flood,1
Lebanon,Asia,2003,CONFLICTS,Terrorist attack,5
Lebanon,Asia,2003,TECHNOLOGICAL,Fire (Industrial),1
Lebanon,Asia,2003,TECHNOLOGICAL,Road,2
Lebanon,Asia,2004,CONFLICTS,Terrorist attack,1
Lebanon,Asia,2005,CONFLICTS,Terrorist attack,17
Lebanon,Asia,2006,CONFLICTS,Intrastate conflict,1
Lebanon,Asia,2006,CONFLICTS,Terrorist attack,8
Lebanon,Asia,2007,CLIMATIC,Wildfire,1
Lebanon,Asia,2007,CONFLICTS,Terrorist attack,18
Lebanon,Asia,2008,CONFLICTS,Terrorist attack,58
Lebanon,Asia,2009,CONFLICTS,Terrorist attack,14
Lebanon,Asia,2009,ECOLOGICAL,Infectious disease,1
Lebanon,Asia,2009,TECHNOLOGICAL,Water,1
Lebanon,Asia,2010,CONFLICTS,Terrorist attack,5
Lebanon,Asia,2010,TECHNOLOGICAL,Air,1
Lebanon,Asia,2011,CONFLICTS,Terrorist attack,10
Lebanon,Asia,2012,CONFLICTS,Terrorist attack,15
Lebanon,Asia,2013,CONFLICTS,Terrorist attack,121
Lesotho,Africa,1990,CLIMATIC,Flood,1
Lesotho,Africa,1992,CLIMATIC,Drought,1
Lesotho,Africa,1994,CONFLICTS,Terrorist attack,3
Lesotho,Africa,1996,CLIMATIC,Storm,1
Lesotho,Africa,1998,CONFLICTS,Intrastate conflict,1
Lesotho,Africa,2000,ECOLOGICAL,Infectious disease,1
Lesotho,Africa,2001,CLIMATIC,Storm,2
Lesotho,Africa,2001,ECOLOGICAL,Fisheries,1
Lesotho,Africa,2001,ECONOMIC,Currency Crises,1
Lesotho,Africa,2002,CLIMATIC,Drought,1
Lesotho,Africa,2006,CONFLICTS,Terrorist attack,1
Lesotho,Africa,2006,ECOLOGICAL,Aquaculture,1
Lesotho,Africa,2007,CLIMATIC,Drought,1
Lesotho,Africa,2007,TECHNOLOGICAL,Road,1
Lesotho,Africa,2008,CLIMATIC,Storm,1
Lesotho,Africa,2008,ECONOMIC,Currency Crises,1
Lesotho,Africa,2009,CONFLICTS,Terrorist attack,1
Lesotho,Africa,2009,ECOLOGICAL,Infectious disease,1
Lesotho,Africa,2011,CLIMATIC,Drought,1
Lesotho,Africa,2011,CLIMATIC,Flood,2
Liberia,Africa,1990,CLIMATIC,Extreme temperature,1
Liberia,Africa,1990,CONFLICTS,Intrastate conflict,1
Liberia,Africa,1990,CONFLICTS,Terrorist attack,4
Liberia,Africa,1990,ECONOMIC,Currency Crises,1
Liberia,Africa,1991,CONFLICTS,Terrorist attack,1
Liberia,Africa,1991,ECONOMIC,Banking Crises,1
Liberia,Africa,1991,ECONOMIC,Currency Crises,1
Liberia,Africa,1992,CONFLICTS,Terrorist attack,10
Liberia,Africa,1992,ECONOMIC,Banking Crises,1
Liberia,Africa,1992,ECONOMIC,Currency Crises,1
Liberia,Africa,1993,CONFLICTS,Terrorist attack,1
Liberia,Africa,1993,ECONOMIC,Banking Crises,1
Liberia,Africa,1993,ECONOMIC,Currency Crises,1
Liberia,Africa,1993,ECONOMIC,Debt Crises,1
Liberia,Africa,1994,CONFLICTS,Terrorist attack,3
Liberia,Africa,1994,ECONOMIC,Banking Crises,1
Liberia,Africa,1994,ECONOMIC,Currency Crises,1
Liberia,Africa,1995,CLIMATIC,Storm,1
Liberia,Africa,1995,ECOLOGICAL,Crops,1
Liberia,Africa,1995,ECOLOGICAL,Fisheries,1
Liberia,Africa,1995,ECOLOGICAL,Infectious disease,1
Liberia,Africa,1995,ECONOMIC,Banking Crises,1
Liberia,Africa,1995,ECONOMIC,Currency Crises,1
Liberia,Africa,1996,CONFLICTS,Terrorist attack,1
Liberia,Africa,1996,ECOLOGICAL,Infectious disease,3
Liberia,Africa,1996,ECONOMIC,Currency Crises,1
Liberia,Africa,1997,ECOLOGICAL,Infectious disease,1
Liberia,Africa,1997,ECONOMIC,Currency Crises,1
Liberia,Africa,1998,CLIMATIC,Flood,1
Liberia,Africa,1998,ECOLOGICAL,Infectious disease,2
Liberia,Africa,1998,ECONOMIC,Currency Crises,1
Liberia,Africa,1999,CONFLICTS,Terrorist attack,2
Liberia,Africa,1999,ECONOMIC,Currency Crises,1
Liberia,Africa,2000,CONFLICTS,Intrastate conflict,1
Liberia,Africa,2000,CONFLICTS,Terrorist attack,1
Liberia,Africa,2000,ECOLOGICAL,Infectious disease,1
Liberia,Africa,2000,ECONOMIC,Currency Crises,1
Liberia,Africa,2001,CONFLICTS,Intrastate conflict,1
Liberia,Africa,2001,CONFLICTS,Terrorist attack,3
Liberia,Africa,2001,ECOLOGICAL,Infectious disease,1
Liberia,Africa,2001,ECONOMIC,Currency Crises,1
Liberia,Africa,2002,CONFLICTS,Intrastate conflict,1
Liberia,Africa,2002,CONFLICTS,Terrorist attack,3
Liberia,Africa,2002,ECOLOGICAL,Infectious disease,1
Liberia,Africa,2002,ECONOMIC,Currency Crises,1
Liberia,Africa,2002,ECONOMIC,Debt Crises,1
Liberia,Africa,2002,TECHNOLOGICAL,Water,1
Liberia,Africa,2003,CONFLICTS,Intrastate conflict,1
Liberia,Africa,2003,CONFLICTS,Terrorist attack,2
Liberia,Africa,2003,ECOLOGICAL,Infectious disease,1
Liberia,Africa,2003,ECONOMIC,Currency Crises,1
Liberia,Africa,2004,ECOLOGICAL,Infectious disease,1
Liberia,Africa,2004,ECONOMIC,Currency Crises,1
Liberia,Africa,2005,ECOLOGICAL,Infectious disease,1
Liberia,Africa,2005,ECONOMIC,Currency Crises,1
Liberia,Africa,2006,ECONOMIC,Currency Crises,1
Liberia,Africa,2007,CLIMATIC,Flood,1
Liberia,Africa,2007,CLIMATIC,Storm,1
Liberia,Africa,2007,ECONOMIC,Currency Crises,1
Liberia,Africa,2008,CLIMATIC,Flood,1
Liberia,Africa,2008,CONFLICTS,Terrorist attack,1
Liberia,Africa,2008,ECOLOGICAL,Infectious disease,1
Liberia,Africa,2008,ECONOMIC,Currency Crises,1
Liberia,Africa,2009,CLIMATIC,Flood,1
Liberia,Africa,2009,ECOLOGICAL,Infectious disease,1
Liberia,Africa,2009,ECOLOGICAL,Infestation,1
Liberia,Africa,2009,ECONOMIC,Currency Crises,1
Liberia,Africa,2010,CLIMATIC,Flood,1
Liberia,Africa,2010,ECONOMIC,Currency Crises,1
Liberia,Africa,2010,TECHNOLOGICAL,Water,1
Liberia,Africa,2011,ECONOMIC,Currency Crises,1
Liberia,Africa,2012,CONFLICTS,Terrorist attack,1
Liberia,Africa,2012,ECONOMIC,Currency Crises,1
Liberia,Africa,2013,CONFLICTS,Intrastate conflict,1
Liberia,Africa,2013,ECONOMIC,Currency Crises,1
Liberia,Africa,2013,TECHNOLOGICAL,Air,1
Libya,Africa,1992,CONFLICTS,Terrorist attack,1
Libya,Africa,1992,TECHNOLOGICAL,Air,1
Libya,Africa,1992,TECHNOLOGICAL,Fire (Industrial),1
Libya,Africa,1994,ECONOMIC,Currency Crises,1
Libya,Africa,1995,CLIMATIC,Flood,1
Libya,Africa,1995,CONFLICTS,Terrorist attack,1
Libya,Africa,1996,CONFLICTS,Terrorist attack,4
Libya,Africa,1996,TECHNOLOGICAL,Miscellaneous accident (General),1
Libya,Africa,2000,TECHNOLOGICAL,Air,1
Libya,Africa,2001,CONFLICTS,Intrastate conflict,1
Libya,Africa,2002,ECONOMIC,Currency Crises,1
Libya,Africa,2002,TECHNOLOGICAL,Road,1
Libya,Africa,2002,TECHNOLOGICAL,Water,1
Libya,Africa,2004,TECHNOLOGICAL,Road,1
Libya,Africa,2004,TECHNOLOGICAL,Water,1
Libya,Africa,2007,CONFLICTS,Terrorist attack,1
Libya,Africa,2008,CONFLICTS,Terrorist attack,1
Libya,Africa,2008,TECHNOLOGICAL,Water,1
Libya,Africa,2009,ECOLOGICAL,Infectious disease,1
Libya,Africa,2009,TECHNOLOGICAL,Water,1
Libya,Africa,2010,TECHNOLOGICAL,Air,1
Libya,Africa,2011,CONFLICTS,Intrastate conflict,1
Libya,Africa,2011,CONFLICTS,Terrorist attack,2
Libya,Africa,2011,ECONOMIC,Currency Crises,1
Libya,Africa,2011,TECHNOLOGICAL,Explosion (Miscellaneous),1
Libya,Africa,2012,CONFLICTS,Terrorist attack,57
Libya,Africa,2012,ECONOMIC,Currency Crises,1
Libya,Africa,2012,TECHNOLOGICAL,Water,1
Libya,Africa,2013,CLIMATIC,Flood,1
Libya,Africa,2013,CONFLICTS,Intrastate conflict,1
Libya,Africa,2013,CONFLICTS,Terrorist attack,291
Libya,Africa,2013,ECONOMIC,Currency Crises,1
Libya,Africa,2013,TECHNOLOGICAL,Explosion (Miscellaneous),1
Libya,Africa,2013,TECHNOLOGICAL,Road,1
Lithuania,Europe,1990,CLIMATIC,Flood,0
Lithuania,Europe,1990,CLIMATIC,Mass movement (wet),0
Lithuania,Europe,1990,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,1990,CONFLICTS,Terrorist attack,0
Lithuania,Europe,1990,GEOPHYSICAL,Earthquake,0
Lithuania,Europe,1990,TECHNOLOGICAL,Air,0
Lithuania,Europe,1990,TECHNOLOGICAL,Explosion (Industrial),0
Lithuania,Europe,1990,TECHNOLOGICAL,Rail,0
Lithuania,Europe,1990,TECHNOLOGICAL,Road,0
Lithuania,Europe,1991,CLIMATIC,Flood,0
Lithuania,Europe,1991,CLIMATIC,Storm,0
Lithuania,Europe,1991,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,1991,CONFLICTS,Terrorist attack,1
Lithuania,Europe,1991,GEOPHYSICAL,Earthquake,0
Lithuania,Europe,1991,GEOPHYSICAL,Mass movement (dry),0
Lithuania,Europe,1991,TECHNOLOGICAL,Air,0
Lithuania,Europe,1991,TECHNOLOGICAL,Explosion (Industrial),0
Lithuania,Europe,1991,TECHNOLOGICAL,Fire (Industrial),0
Lithuania,Europe,1991,TECHNOLOGICAL,Fire (Miscellaneous),0
Lithuania,Europe,1992,CLIMATIC,Drought,1
Lithuania,Europe,1992,CONFLICTS,Terrorist attack,1
Lithuania,Europe,1992,ECOLOGICAL,Fisheries,0
Lithuania,Europe,1993,CLIMATIC,Storm,1
Lithuania,Europe,1993,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,1993,CONFLICTS,Terrorist attack,3
Lithuania,Europe,1994,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,1995,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,1995,CONFLICTS,Terrorist attack,2
Lithuania,Europe,1995,ECONOMIC,Banking Crises,1
Lithuania,Europe,1996,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,1996,CONFLICTS,Terrorist attack,3
Lithuania,Europe,1996,ECONOMIC,Banking Crises,1
Lithuania,Europe,1997,CONFLICTS,Terrorist attack,1
Lithuania,Europe,1998,TECHNOLOGICAL,Road,1
Lithuania,Europe,1999,CLIMATIC,Extreme temperature,1
Lithuania,Europe,1999,CLIMATIC,Storm,1
Lithuania,Europe,1999,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2000,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2001,CLIMATIC,Extreme temperature,1
Lithuania,Europe,2001,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2002,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2003,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2004,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2005,CLIMATIC,Flood,1
Lithuania,Europe,2005,CLIMATIC,Storm,1
Lithuania,Europe,2005,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2006,CLIMATIC,Drought,1
Lithuania,Europe,2006,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2007,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2007,TECHNOLOGICAL,Fire (Miscellaneous),1
Lithuania,Europe,2008,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2009,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2009,ECOLOGICAL,Infectious disease,1
Lithuania,Europe,2010,CLIMATIC,Extreme temperature,1
Lithuania,Europe,2010,CLIMATIC,Flood,1
Lithuania,Europe,2010,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2011,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2012,CLIMATIC,Extreme temperature,2
Lithuania,Europe,2012,CONFLICTS,Intrastate conflict,1
Lithuania,Europe,2013,CONFLICTS,Intrastate conflict,1
Luxembourg,Europe,1990,CLIMATIC,Storm,6
Luxembourg,Europe,1993,CLIMATIC,Flood,1
Luxembourg,Europe,1994,CONFLICTS,Terrorist attack,3
Luxembourg,Europe,1995,CLIMATIC,Storm,1
Luxembourg,Europe,2002,TECHNOLOGICAL,Air,1
Luxembourg,Europe,2003,CLIMATIC,Extreme temperature,1
Luxembourg,Europe,2008,ECONOMIC,Banking Crises,1
Luxembourg,Europe,2009,ECOLOGICAL,Infectious disease,1
Luxembourg,Europe,2009,ECONOMIC,Banking Crises,1
Luxembourg,Europe,2010,CLIMATIC,Storm,1
Luxembourg,Europe,2010,ECONOMIC,Banking Crises,1
Luxembourg,Europe,2011,ECONOMIC,Banking Crises,1
Luxembourg,Europe,2012,ECONOMIC,Banking Crises,1
Madagascar,Africa,1990,ECONOMIC,Currency Crises,1
Madagascar,Africa,1991,CLIMATIC,Storm,1
Madagascar,Africa,1991,CONFLICTS,Terrorist attack,1
Madagascar,Africa,1991,ECONOMIC,Currency Crises,1
Madagascar,Africa,1991,TECHNOLOGICAL,Water,1
Madagascar,Africa,1992,CONFLICTS,Terrorist attack,7
Madagascar,Africa,1992,ECONOMIC,Currency Crises,1
Madagascar,Africa,1993,ECONOMIC,Currency Crises,1
Madagascar,Africa,1994,CLIMATIC,Storm,3
Madagascar,Africa,1994,ECONOMIC,Currency Crises,1
Madagascar,Africa,1994,ECONOMIC,Debt Crises,1
Madagascar,Africa,1995,CONFLICTS,Terrorist attack,3
Madagascar,Africa,1995,ECONOMIC,Currency Crises,1
Madagascar,Africa,1995,TECHNOLOGICAL,Air,1
Madagascar,Africa,1996,CLIMATIC,Storm,1
Madagascar,Africa,1996,CONFLICTS,Terrorist attack,2
Madagascar,Africa,1996,ECONOMIC,Currency Crises,1
Madagascar,Africa,1997,CLIMATIC,Storm,2
Madagascar,Africa,1997,CONFLICTS,Terrorist attack,1
Madagascar,Africa,1997,ECOLOGICAL,Infestation,1
Madagascar,Africa,1997,ECONOMIC,Currency Crises,1
Madagascar,Africa,1998,CLIMATIC,Flood,1
Madagascar,Africa,1998,ECONOMIC,Currency Crises,1
Madagascar,Africa,1999,ECOLOGICAL,Infectious disease,1
Madagascar,Africa,1999,ECONOMIC,Currency Crises,1
Madagascar,Africa,2000,CLIMATIC,Drought,1
Madagascar,Africa,2000,CLIMATIC,Storm,2
Madagascar,Africa,2000,ECOLOGICAL,Infectious disease,1
Madagascar,Africa,2000,ECONOMIC,Currency Crises,1
Madagascar,Africa,2001,ECONOMIC,Currency Crises,1
Madagascar,Africa,2001,TECHNOLOGICAL,Water,2
Madagascar,Africa,2002,CLIMATIC,Drought,1
Madagascar,Africa,2002,CLIMATIC,Storm,3
Madagascar,Africa,2002,CONFLICTS,Terrorist attack,5
Madagascar,Africa,2002,ECOLOGICAL,Infectious disease,2
Madagascar,Africa,2002,ECONOMIC,Currency Crises,1
Madagascar,Africa,2003,CLIMATIC,Flood,1
Madagascar,Africa,2003,CLIMATIC,Storm,3
Madagascar,Africa,2003,ECONOMIC,Currency Crises,1
Madagascar,Africa,2003,TECHNOLOGICAL,Road,1
Madagascar,Africa,2004,CLIMATIC,Storm,2
Madagascar,Africa,2004,ECOLOGICAL,Infectious disease,1
Madagascar,Africa,2004,ECONOMIC,Currency Crises,1
Madagascar,Africa,2004,ECONOMIC,Debt Crises,1
Madagascar,Africa,2004,TECHNOLOGICAL,Collapse (Miscellaneous),1
Madagascar,Africa,2005,CLIMATIC,Drought,1
Madagascar,Africa,2005,CLIMATIC,Flood,2
Madagascar,Africa,2005,CLIMATIC,Storm,1
Madagascar,Africa,2005,ECONOMIC,Currency Crises,1
Madagascar,Africa,2006,CLIMATIC,Storm,2
Madagascar,Africa,2006,CONFLICTS,Terrorist attack,1
Madagascar,Africa,2006,ECONOMIC,Currency Crises,1
Madagascar,Africa,2007,CLIMATIC,Flood,1
Madagascar,Africa,2007,CLIMATIC,Storm,3
Madagascar,Africa,2007,ECONOMIC,Currency Crises,1
Madagascar,Africa,2008,CLIMATIC,Drought,1
Madagascar,Africa,2008,CLIMATIC,Storm,3
Madagascar,Africa,2008,ECOLOGICAL,Infectious disease,1
Madagascar,Africa,2008,ECONOMIC,Currency Crises,1
Madagascar,Africa,2009,CLIMATIC,Storm,3
Madagascar,Africa,2009,CONFLICTS,Terrorist attack,1
